Month,Type,Value,Year,Unit,Month_num
July,South,78.7,2023,Occupancy rate of beds,7
July,Southwest,73.2,2023,Occupancy rate of beds,7
July,"West, Westfjords from 2007",67.1,2023,Occupancy rate of beds,7
August,Total,85.8,2023,Occupancy rate of rooms,8
August,East,91.1,2023,Occupancy rate of rooms,8
August,Capital region,84.3,2023,Occupancy rate of rooms,8
August,North,81.3,2023,Occupancy rate of rooms,8
August,South,91.9,2023,Occupancy rate of rooms,8
August,Southwest,88.2,2023,Occupancy rate of rooms,8
August,"West, Westfjords from 2007",79.4,2023,Occupancy rate of rooms,8
August,Total,74.5,2023,Occupancy rate of beds,8
August,East,84.2,2023,Occupancy rate of beds,8
August,Capital region,74.6,2023,Occupancy rate of beds,8
August,North,70.4,2023,Occupancy rate of beds,8
August,South,78.1,2023,Occupancy rate of beds,8
August,Southwest,75.0,2023,Occupancy rate of beds,8
August,"West, Westfjords from 2007",65.0,2023,Occupancy rate of beds,8
September,Total,81.7,2023,Occupancy rate of rooms,9
September,East,82.7,2023,Occupancy rate of rooms,9
September,Capital region,83.0,2023,Occupancy rate of rooms,9
September,North,73.3,2023,Occupancy rate of rooms,9
September,South,87.5,2023,Occupancy rate of rooms,9
September,Southwest,84.7,2023,Occupancy rate of rooms,9
September,"West, Westfjords from 2007",67.5,2023,Occupancy rate of rooms,9
September,Total,67.5,2023,Occupancy rate of beds,9
September,East,74.1,2023,Occupancy rate of beds,9
September,Capital region,68.8,2023,Occupancy rate of beds,9
September,North,59.7,2023,Occupancy rate of beds,9
September,South,71.8,2023,Occupancy rate of beds,9
September,Southwest,70.4,2023,Occupancy rate of beds,9
September,"West, Westfjords from 2007",54.4,2023,Occupancy rate of beds,9
October,Total,75.7,2023,Occupancy rate of rooms,10
October,East,53.3,2023,Occupancy rate of rooms,10
October,Capital region,84.8,2023,Occupancy rate of rooms,10
October,North,53.4,2023,Occupancy rate of rooms,10
October,South,76.8,2023,Occupancy rate of rooms,10
October,Southwest,83.4,2023,Occupancy rate of rooms,10
October,"West, Westfjords from 2007",52.4,2023,Occupancy rate of rooms,10
October,Total,62.8,2023,Occupancy rate of beds,10
October,East,46.4,2023,Occupancy rate of beds,10
October,Capital region,71.5,2023,Occupancy rate of beds,10
October,North,41.5,2023,Occupancy rate of beds,10
October,South,63.6,2023,Occupancy rate of beds,10
October,Southwest,70.1,2023,Occupancy rate of beds,10
October,"West, Westfjords from 2007",40.2,2023,Occupancy rate of beds,10
November,Total,58.6,2023,Occupancy rate of rooms,11
November,East,24.1,2023,Occupancy rate of rooms,11
November,Capital region,74.5,2023,Occupancy rate of rooms,11
November,North,24.7,2023,Occupancy rate of rooms,11
November,South,58.7,2023,Occupancy rate of rooms,11
November,Southwest,53.7,2023,Occupancy rate of rooms,11
November,"West, Westfjords from 2007",32.8,2023,Occupancy rate of rooms,11
November,Total,48.1,2023,Occupancy rate of beds,11
November,East,20.0,2023,Occupancy rate of beds,11
November,Capital region,63.1,2023,Occupancy rate of beds,11
November,North,19.1,2023,Occupancy rate of beds,11
November,South,46.3,2023,Occupancy rate of beds,11
November,Southwest,44.2,2023,Occupancy rate of beds,11
November,"West, Westfjords from 2007",25.9,2023,Occupancy rate of beds,11
December,Total,45.9,2023,Occupancy rate of rooms,12
December,East,10.4,2023,Occupancy rate of rooms,12
December,Capital region,62.9,2023,Occupancy rate of rooms,12
December,North,13.3,2023,Occupancy rate of rooms,12
December,South,40.7,2023,Occupancy rate of rooms,12
December,Southwest,44.2,2023,Occupancy rate of rooms,12
December,"West, Westfjords from 2007",18.6,2023,Occupancy rate of rooms,12
December,Total,38.9,2023,Occupancy rate of beds,12
December,East,8.3,2023,Occupancy rate of beds,12
December,Capital region,55.3,2023,Occupancy rate of beds,12
December,North,10.4,2023,Occupancy rate of beds,12
December,South,33.0,2023,Occupancy rate of beds,12
December,Southwest,36.0,2023,Occupancy rate of beds,12
December,"West, Westfjords from 2007",14.2,2023,Occupancy rate of beds,12
January,Total,44.4,2024,Occupancy rate of rooms,1
January,East,9.5,2024,Occupancy rate of rooms,1
January,Capital region,63.4,2024,Occupancy rate of rooms,1
January,North,10.2,2024,Occupancy rate of rooms,1
January,South,36.6,2024,Occupancy rate of rooms,1
January,Southwest,38.2,2024,Occupancy rate of rooms,1
January,"West, Westfjords from 2007",14.5,2024,Occupancy rate of rooms,1
January,Total,37.0,2024,Occupancy rate of beds,1
January,East,8.2,2024,Occupancy rate of beds,1
January,Capital region,54.1,2024,Occupancy rate of beds,1
January,North,8.0,2024,Occupancy rate of beds,1
January,South,30.2,2024,Occupancy rate of beds,1
January,Southwest,29.8,2024,Occupancy rate of beds,1
January,"West, Westfjords from 2007",11.4,2024,Occupancy rate of beds,1
February,Total,61.7,2024,Occupancy rate of rooms,2
February,East,23.0,2024,Occupancy rate of rooms,2
February,Capital region,75.7,2024,Occupancy rate of rooms,2
February,North,32.3,2024,Occupancy rate of rooms,2
February,South,66.2,2024,Occupancy rate of rooms,2
February,Southwest,48.2,2024,Occupancy rate of rooms,2
February,"West, Westfjords from 2007",32.1,2024,Occupancy rate of rooms,2
February,Total,52.2,2024,Occupancy rate of beds,2
February,East,19.3,2024,Occupancy rate of beds,2
February,Capital region,66.2,2024,Occupancy rate of beds,2
February,North,26.0,2024,Occupancy rate of beds,2
February,South,55.0,2024,Occupancy rate of beds,2
February,Southwest,38.8,2024,Occupancy rate of beds,2
February,"West, Westfjords from 2007",24.6,2024,Occupancy rate of beds,2
March,Total,63.5,2024,Occupancy rate of rooms,3
March,East,26.5,2024,Occupancy rate of rooms,3
March,Capital region,76.1,2024,Occupancy rate of rooms,3
March,North,34.1,2024,Occupancy rate of rooms,3
March,South,71.7,2024,Occupancy rate of rooms,3
March,Southwest,51.2,2024,Occupancy rate of rooms,3
March,"West, Westfjords from 2007",36.9,2024,Occupancy rate of rooms,3
March,Total,54.1,2024,Occupancy rate of beds,3
March,East,23.7,2024,Occupancy rate of beds,3
March,Capital region,65.9,2024,Occupancy rate of beds,3
March,North,27.5,2024,Occupancy rate of beds,3
March,South,60.5,2024,Occupancy rate of beds,3
March,Southwest,44.9,2024,Occupancy rate of beds,3
March,"West, Westfjords from 2007",30.4,2024,Occupancy rate of beds,3
April,Total,51.1,2024,Occupancy rate of rooms,4
April,East,30.9,2024,Occupancy rate of rooms,4
April,Capital region,58.9,2024,Occupancy rate of rooms,4
April,North,33.0,2024,Occupancy rate of rooms,4
April,South,52.6,2024,Occupancy rate of rooms,4
April,Southwest,60.2,2024,Occupancy rate of rooms,4
April,"West, Westfjords from 2007",28.4,2024,Occupancy rate of rooms,4
April,Total,42.9,2024,Occupancy rate of beds,4
April,East,27.2,2024,Occupancy rate of beds,4
April,Capital region,49.9,2024,Occupancy rate of beds,4
April,North,26.7,2024,Occupancy rate of beds,4
April,South,44.0,2024,Occupancy rate of beds,4
April,Southwest,51.8,2024,Occupancy rate of beds,4
April,"West, Westfjords from 2007",23.2,2024,Occupancy rate of beds,4
May,Total,58.9,2024,Occupancy rate of rooms,5
May,East,46.8,2024,Occupancy rate of rooms,5
May,Capital region,64.2,2024,Occupancy rate of rooms,5
May,North,52.8,2024,Occupancy rate of rooms,5
May,South,59.0,2024,Occupancy rate of rooms,5
May,Southwest,57.3,2024,Occupancy rate of rooms,5
May,"West, Westfjords from 2007",44.4,2024,Occupancy rate of rooms,5
May,Total,47.6,2024,Occupancy rate of beds,5
May,East,42.4,2024,Occupancy rate of beds,5
May,Capital region,51.0,2024,Occupancy rate of beds,5
May,North,42.5,2024,Occupancy rate of beds,5
May,South,48.5,2024,Occupancy rate of beds,5
May,Southwest,48.2,2024,Occupancy rate of beds,5
May,"West, Westfjords from 2007",35.0,2024,Occupancy rate of beds,5
June,Total,73.8,2024,Occupancy rate of rooms,6
June,East,61.8,2024,Occupancy rate of rooms,6
June,Capital region,78.2,2024,Occupancy rate of rooms,6
June,North,66.9,2024,Occupancy rate of rooms,6
June,South,76.3,2024,Occupancy rate of rooms,6
June,Southwest,68.8,2024,Occupancy rate of rooms,6
June,"West, Westfjords from 2007",60.9,2024,Occupancy rate of rooms,6
June,Total,61.0,2024,Occupancy rate of beds,6
June,East,55.4,2024,Occupancy rate of beds,6
June,Capital region,63.8,2024,Occupancy rate of beds,6
June,North,55.9,2024,Occupancy rate of beds,6
June,South,63.7,2024,Occupancy rate of beds,6
June,Southwest,59.1,2024,Occupancy rate of beds,6
June,"West, Westfjords from 2007",48.5,2024,Occupancy rate of beds,6
July,Total,81.0,2024,Occupancy rate of rooms,7
July,East,77.4,2024,Occupancy rate of rooms,7
July,Capital region,81.2,2024,Occupancy rate of rooms,7
July,North,81.2,2024,Occupancy rate of rooms,7
July,South,86.0,2024,Occupancy rate of rooms,7
July,Southwest,78.6,2024,Occupancy rate of rooms,7
July,"West, Westfjords from 2007",68.6,2024,Occupancy rate of rooms,7
July,Total,69.5,2024,Occupancy rate of beds,7
July,East,70.4,2024,Occupancy rate of beds,7
July,Capital region,69.4,2024,Occupancy rate of beds,7
July,North,68.9,2024,Occupancy rate of beds,7
July,South,74.4,2024,Occupancy rate of beds,7
July,Southwest,70.2,2024,Occupancy rate of beds,7
July,"West, Westfjords from 2007",56.5,2024,Occupancy rate of beds,7
August,Total,86.1,2024,Occupancy rate of rooms,8
August,East,81.4,2024,Occupancy rate of rooms,8
August,Capital region,89.2,2024,Occupancy rate of rooms,8
August,North,81.1,2024,Occupancy rate of rooms,8
August,South,89.9,2024,Occupancy rate of rooms,8
August,Southwest,80.5,2024,Occupancy rate of rooms,8
August,"West, Westfjords from 2007",72.0,2024,Occupancy rate of rooms,8
August,Total,73.3,2024,Occupancy rate of beds,8
August,East,75.9,2024,Occupancy rate of beds,8
August,Capital region,74.7,2024,Occupancy rate of beds,8
August,North,69.9,2024,Occupancy rate of beds,8
August,South,78.0,2024,Occupancy rate of beds,8
August,Southwest,71.2,2024,Occupancy rate of beds,8
August,"West, Westfjords from 2007",58.9,2024,Occupancy rate of beds,8
September,Total,78.8,2024,Occupancy rate of rooms,9
September,East,68.4,2024,Occupancy rate of rooms,9
September,Capital region,82.7,2024,Occupancy rate of rooms,9
September,North,68.9,2024,Occupancy rate of rooms,9
September,South,83.0,2024,Occupancy rate of rooms,9
September,Southwest,80.8,2024,Occupancy rate of rooms,9
September,"West, Westfjords from 2007",60.2,2024,Occupancy rate of rooms,9
September,Total,64.1,2024,Occupancy rate of beds,9
September,East,61.7,2024,Occupancy rate of beds,9
September,Capital region,65.9,2024,Occupancy rate of beds,9
September,North,56.7,2024,Occupancy rate of beds,9
September,South,69.6,2024,Occupancy rate of beds,9
September,Southwest,67.5,2024,Occupancy rate of beds,9
September,"West, Westfjords from 2007",47.2,2024,Occupancy rate of beds,9
October,Total,77.2,2024,Occupancy rate of rooms,10
October,East,44.1,2024,Occupancy rate of rooms,10
October,Capital region,86.4,2024,Occupancy rate of rooms,10
October,North,57.4,2024,Occupancy rate of rooms,10
October,South,82.8,2024,Occupancy rate of rooms,10
October,Southwest,74.1,2024,Occupancy rate of rooms,10
October,"West, Westfjords from 2007",53.2,2024,Occupancy rate of rooms,10
October,Total,63.2,2024,Occupancy rate of beds,10
October,East,39.3,2024,Occupancy rate of beds,10
October,Capital region,69.8,2024,Occupancy rate of beds,10
October,North,45.1,2024,Occupancy rate of beds,10
October,South,69.3,2024,Occupancy rate of beds,10
October,Southwest,63.6,2024,Occupancy rate of beds,10
October,"West, Westfjords from 2007",42.5,2024,Occupancy rate of beds,10
November,Total,61.8,2024,Occupancy rate of rooms,11
November,East,34.2,2024,Occupancy rate of rooms,11
November,Capital region,75.5,2024,Occupancy rate of rooms,11
November,North,30.4,2024,Occupancy rate of rooms,11
November,South,61.3,2024,Occupancy rate of rooms,11
November,Southwest,59.7,2024,Occupancy rate of rooms,11
November,"West, Westfjords from 2007",34.1,2024,Occupancy rate of rooms,11
November,Total,50.0,2024,Occupancy rate of beds,11
November,East,27.9,2024,Occupancy rate of beds,11
November,Capital region,62.2,2024,Occupancy rate of beds,11
November,North,23.9,2024,Occupancy rate of beds,11
November,South,48.8,2024,Occupancy rate of beds,11
November,Southwest,47.1,2024,Occupancy rate of beds,11
November,"West, Westfjords from 2007",25.8,2024,Occupancy rate of beds,11
December,Total,51.9,2024,Occupancy rate of rooms,12
December,East,15.5,2024,Occupancy rate of rooms,12
December,Capital region,70.8,2024,Occupancy rate of rooms,12
December,North,15.4,2024,Occupancy rate of rooms,12
December,South,47.2,2024,Occupancy rate of rooms,12
December,Southwest,44.9,2024,Occupancy rate of rooms,12
December,"West, Westfjords from 2007",17.6,2024,Occupancy rate of rooms,12
December,Total,42.6,2024,Occupancy rate of beds,12
December,East,12.5,2024,Occupancy rate of beds,12
December,Capital region,58.7,2024,Occupancy rate of beds,12
December,North,12.2,2024,Occupancy rate of beds,12
December,South,38.8,2024,Occupancy rate of beds,12
December,Southwest,36.6,2024,Occupancy rate of beds,12
December,"West, Westfjords from 2007",13.6,2024,Occupancy rate of beds,12
January,Total,46.9,2025,Occupancy rate of rooms,1
January,East,17.2,2025,Occupancy rate of rooms,1
January,Capital region,62.2,2025,Occupancy rate of rooms,1
January,North,13.4,2025,Occupancy rate of rooms,1
January,South,41.4,2025,Occupancy rate of rooms,1
January,Southwest,46.4,2025,Occupancy rate of rooms,1
January,"West, Westfjords from 2007",17.0,2025,Occupancy rate of rooms,1
January,Total,37.7,2025,Occupancy rate of beds,1
January,East,13.8,2025,Occupancy rate of beds,1
January,Capital region,50.5,2025,Occupancy rate of beds,1
January,North,10.3,2025,Occupancy rate of beds,1
January,South,33.5,2025,Occupancy rate of beds,1
January,Southwest,37.5,2025,Occupancy rate of beds,1
January,"West, Westfjords from 2007",12.9,2025,Occupancy rate of beds,1
February,Total,62.8,2025,Occupancy rate of rooms,2
February,East,28.6,2025,Occupancy rate of rooms,2
February,Capital region,75.7,2025,Occupancy rate of rooms,2
February,North,33.0,2025,Occupancy rate of rooms,2
February,South,64.9,2025,Occupancy rate of rooms,2
February,Southwest,58.5,2025,Occupancy rate of rooms,2
February,"West, Westfjords from 2007",29.9,2025,Occupancy rate of rooms,2
February,Total,51.5,2025,Occupancy rate of beds,2
February,East,23.7,2025,Occupancy rate of beds,2
February,Capital region,62.6,2025,Occupancy rate of beds,2
February,North,25.9,2025,Occupancy rate of beds,2
February,South,52.9,2025,Occupancy rate of beds,2
February,Southwest,51.1,2025,Occupancy rate of beds,2
February,"West, Westfjords from 2007",21.8,2025,Occupancy rate of beds,2
March,Total,62.4,2025,Occupancy rate of rooms,3
March,East,31.2,2025,Occupancy rate of rooms,3
March,Capital region,73.2,2025,Occupancy rate of rooms,3
March,North,37.1,2025,Occupancy rate of rooms,3
March,South,67.5,2025,Occupancy rate of rooms,3
March,Southwest,60.8,2025,Occupancy rate of rooms,3
March,"West, Westfjords from 2007",36.7,2025,Occupancy rate of rooms,3
March,Total,51.1,2025,Occupancy rate of beds,3
March,East,25.9,2025,Occupancy rate of beds,3
March,Capital region,60.1,2025,Occupancy rate of beds,3
March,North,29.5,2025,Occupancy rate of beds,3
March,South,56.1,2025,Occupancy rate of beds,3
March,Southwest,50.9,2025,Occupancy rate of beds,3
March,"West, Westfjords from 2007",27.8,2025,Occupancy rate of beds,3
April,Total,56.6,2025,Occupancy rate of rooms,4
April,East,47.7,2025,Occupancy rate of rooms,4
April,Capital region,62.0,2025,Occupancy rate of rooms,4
April,North,44.1,2025,Occupancy rate of rooms,4
April,South,57.7,2025,Occupancy rate of rooms,4
April,Southwest,62.1,2025,Occupancy rate of rooms,4
April,"West, Westfjords from 2007",36.6,2025,Occupancy rate of rooms,4
April,Total,47.2,2025,Occupancy rate of beds,4
April,East,39.8,2025,Occupancy rate of beds,4
April,Capital region,52.0,2025,Occupancy rate of beds,4
April,North,36.0,2025,Occupancy rate of beds,4
April,South,48.8,2025,Occupancy rate of beds,4
April,Southwest,52.5,2025,Occupancy rate of beds,4
April,"West, Westfjords from 2007",28.8,2025,Occupancy rate of beds,4
May,Total,63.7,2025,Occupancy rate of rooms,5
May,East,54.4,2025,Occupancy rate of rooms,5
May,Capital region,69.1,2025,Occupancy rate of rooms,5
May,North,51.8,2025,Occupancy rate of rooms,5
May,South,63.4,2025,Occupancy rate of rooms,5
May,Southwest,68.2,2025,Occupancy rate of rooms,5
May,"West, Westfjords from 2007",50.6,2025,Occupancy rate of rooms,5
May,Total,50.8,2025,Occupancy rate of beds,5
May,East,47.2,2025,Occupancy rate of beds,5
May,Capital region,54.9,2025,Occupancy rate of beds,5
May,North,41.6,2025,Occupancy rate of beds,5
May,South,50.8,2025,Occupancy rate of beds,5
May,Southwest,55.1,2025,Occupancy rate of beds,5
May,"West, Westfjords from 2007",39.3,2025,Occupancy rate of beds,5
June,Total,79.8,2025,Occupancy rate of rooms,6
June,East,77.2,2025,Occupancy rate of rooms,6
June,Capital region,81.6,2025,Occupancy rate of rooms,6
June,North,74.6,2025,Occupancy rate of rooms,6
June,South,84.2,2025,Occupancy rate of rooms,6
June,Southwest,77.7,2025,Occupancy rate of rooms,6
June,"West, Westfjords from 2007",68.3,2025,Occupancy rate of rooms,6
June,Total,65.8,2025,Occupancy rate of beds,6
June,East,68.1,2025,Occupancy rate of beds,6
