Country,YearMonth,Passengers,Year,Month_num,Month
Sweden,2011M03,2015.0,2011,3,March
Germany,2011M03,2133.0,2011,3,March
Other Countries,2011M03,2783.0,2011,3,March
Total Passengers,2011M04,61329.0,2011,4,April
Iceland,2011M04,28996.0,2011,4,April
Foreigners,2011M04,32333.0,2011,4,April
U.S.A.,2011M04,3318.0,2011,4,April
U.K.,2011M04,6722.0,2011,4,April
Denmark,2011M04,3175.0,2011,4,April
Finland,2011M04,937.0,2011,4,April
France,2011M04,1836.0,2011,4,April
Netherlands,2011M04,1216.0,2011,4,April
Italy,2011M04,327.0,2011,4,April
Japan,2011M04,228.0,2011,4,April
Canada,2011M04,977.0,2011,4,April
China,2011M04,420.0,2011,4,April
Norway,2011M04,3008.0,2011,4,April
Poland,2011M04,939.0,2011,4,April
Russia,2011M04,130.0,2011,4,April
Spain,2011M04,505.0,2011,4,April
Switzherland,2011M04,186.0,2011,4,April
Sweden,2011M04,2381.0,2011,4,April
Germany,2011M04,2496.0,2011,4,April
Other Countries,2011M04,3532.0,2011,4,April
Total Passengers,2011M05,68333.0,2011,5,May
Iceland,2011M05,31121.0,2011,5,May
Foreigners,2011M05,37212.0,2011,5,May
U.S.A.,2011M05,5117.0,2011,5,May
U.K.,2011M05,3375.0,2011,5,May
Denmark,2011M05,3436.0,2011,5,May
Finland,2011M05,1248.0,2011,5,May
France,2011M05,1737.0,2011,5,May
Netherlands,2011M05,1939.0,2011,5,May
Italy,2011M05,404.0,2011,5,May
Japan,2011M05,260.0,2011,5,May
Canada,2011M05,1443.0,2011,5,May
China,2011M05,651.0,2011,5,May
Norway,2011M05,4560.0,2011,5,May
Poland,2011M05,1392.0,2011,5,May
Russia,2011M05,185.0,2011,5,May
Spain,2011M05,830.0,2011,5,May
Switzherland,2011M05,325.0,2011,5,May
Sweden,2011M05,2953.0,2011,5,May
Germany,2011M05,3064.0,2011,5,May
Other Countries,2011M05,4293.0,2011,5,May
Total Passengers,2011M06,103044.0,2011,6,June
Iceland,2011M06,37438.0,2011,6,June
Foreigners,2011M06,65606.0,2011,6,June
U.S.A.,2011M06,11580.0,2011,6,June
U.K.,2011M06,4360.0,2011,6,June
Denmark,2011M06,4532.0,2011,6,June
Finland,2011M06,1467.0,2011,6,June
France,2011M06,3946.0,2011,6,June
Netherlands,2011M06,2178.0,2011,6,June
Italy,2011M06,1251.0,2011,6,June
Japan,2011M06,590.0,2011,6,June
Canada,2011M06,2513.0,2011,6,June
China,2011M06,1389.0,2011,6,June
Norway,2011M06,5294.0,2011,6,June
Poland,2011M06,2136.0,2011,6,June
Russia,2011M06,254.0,2011,6,June
Spain,2011M06,999.0,2011,6,June
Switzherland,2011M06,946.0,2011,6,June
Sweden,2011M06,4018.0,2011,6,June
Germany,2011M06,9584.0,2011,6,June
Other Countries,2011M06,8569.0,2011,6,June
Total Passengers,2011M07,130386.0,2011,7,July
Iceland,2011M07,32629.0,2011,7,July
Foreigners,2011M07,97757.0,2011,7,July
U.S.A.,2011M07,13545.0,2011,7,July
U.K.,2011M07,7059.0,2011,7,July
Denmark,2011M07,7996.0,2011,7,July
Finland,2011M07,2318.0,2011,7,July
France,2011M07,7945.0,2011,7,July
Netherlands,2011M07,3398.0,2011,7,July
Italy,2011M07,2260.0,2011,7,July
Japan,2011M07,543.0,2011,7,July
Canada,2011M07,3332.0,2011,7,July
China,2011M07,1544.0,2011,7,July
Norway,2011M07,5552.0,2011,7,July
Poland,2011M07,2839.0,2011,7,July
Russia,2011M07,547.0,2011,7,July
Spain,2011M07,3017.0,2011,7,July
Switzherland,2011M07,3659.0,2011,7,July
Sweden,2011M07,4893.0,2011,7,July
Germany,2011M07,12498.0,2011,7,July
Other Countries,2011M07,14812.0,2011,7,July
Total Passengers,2011M08,136029.0,2011,8,August
Iceland,2011M08,34188.0,2011,8,August
Foreigners,2011M08,101841.0,2011,8,August
U.S.A.,2011M08,13821.0,2011,8,August
U.K.,2011M08,6997.0,2011,8,August
Denmark,2011M08,6027.0,2011,8,August
Finland,2011M08,2026.0,2011,8,August
France,2011M08,10376.0,2011,8,August
Netherlands,2011M08,3619.0,2011,8,August
Italy,2011M08,5714.0,2011,8,August
Japan,2011M08,741.0,2011,8,August
Canada,2011M08,3232.0,2011,8,August
China,2011M08,1323.0,2011,8,August
Norway,2011M08,5393.0,2011,8,August
Poland,2011M08,2035.0,2011,8,August
Russia,2011M08,444.0,2011,8,August
Spain,2011M08,5501.0,2011,8,August
Switzherland,2011M08,2957.0,2011,8,August
Sweden,2011M08,4536.0,2011,8,August
Germany,2011M08,14001.0,2011,8,August
Other Countries,2011M08,13098.0,2011,8,August
Total Passengers,2011M09,82385.0,2011,9,September
Iceland,2011M09,30809.0,2011,9,September
Foreigners,2011M09,51576.0,2011,9,September
U.S.A.,2011M09,8272.0,2011,9,September
U.K.,2011M09,4190.0,2011,9,September
Denmark,2011M09,3894.0,2011,9,September
Finland,2011M09,1395.0,2011,9,September
France,2011M09,2403.0,2011,9,September
Netherlands,2011M09,2026.0,2011,9,September
Italy,2011M09,796.0,2011,9,September
Japan,2011M09,645.0,2011,9,September
Canada,2011M09,2594.0,2011,9,September
China,2011M09,1115.0,2011,9,September
Norway,2011M09,5260.0,2011,9,September
Poland,2011M09,953.0,2011,9,September
Russia,2011M09,242.0,2011,9,September
Spain,2011M09,1239.0,2011,9,September
Switzherland,2011M09,841.0,2011,9,September
Sweden,2011M09,3423.0,2011,9,September
Germany,2011M09,5891.0,2011,9,September
Other Countries,2011M09,6397.0,2011,9,September
Total Passengers,2011M10,70989.0,2011,10,October
Iceland,2011M10,32153.0,2011,10,October
Foreigners,2011M10,38836.0,2011,10,October
U.S.A.,2011M10,5549.0,2011,10,October
U.K.,2011M10,7703.0,2011,10,October
Denmark,2011M10,3450.0,2011,10,October
Finland,2011M10,779.0,2011,10,October
France,2011M10,1598.0,2011,10,October
Netherlands,2011M10,1475.0,2011,10,October
Italy,2011M10,302.0,2011,10,October
Japan,2011M10,535.0,2011,10,October
Canada,2011M10,1999.0,2011,10,October
China,2011M10,637.0,2011,10,October
Norway,2011M10,3747.0,2011,10,October
Poland,2011M10,633.0,2011,10,October
Russia,2011M10,216.0,2011,10,October
Spain,2011M10,485.0,2011,10,October
Switzherland,2011M10,336.0,2011,10,October
Sweden,2011M10,2440.0,2011,10,October
Germany,2011M10,2230.0,2011,10,October
Other Countries,2011M10,4722.0,2011,10,October
Total Passengers,2011M11,49053.0,2011,11,November
Iceland,2011M11,26084.0,2011,11,November
Foreigners,2011M11,22969.0,2011,11,November
U.S.A.,2011M11,4108.0,2011,11,November
U.K.,2011M11,5090.0,2011,11,November
Denmark,2011M11,1574.0,2011,11,November
Finland,2011M11,383.0,2011,11,November
France,2011M11,993.0,2011,11,November
Netherlands,2011M11,751.0,2011,11,November
Italy,2011M11,323.0,2011,11,November
Japan,2011M11,526.0,2011,11,November
Canada,2011M11,349.0,2011,11,November
China,2011M11,373.0,2011,11,November
Norway,2011M11,2099.0,2011,11,November
Poland,2011M11,492.0,2011,11,November
Russia,2011M11,95.0,2011,11,November
Spain,2011M11,187.0,2011,11,November
Switzherland,2011M11,139.0,2011,11,November
Sweden,2011M11,1766.0,2011,11,November
Germany,2011M11,1122.0,2011,11,November
Other Countries,2011M11,2599.0,2011,11,November
Total Passengers,2011M12,43612.0,2011,12,December
Iceland,2011M12,22653.0,2011,12,December
Foreigners,2011M12,20959.0,2011,12,December
U.S.A.,2011M12,2732.0,2011,12,December
U.K.,2011M12,4834.0,2011,12,December
Denmark,2011M12,1316.0,2011,12,December
Finland,2011M12,468.0,2011,12,December
France,2011M12,822.0,2011,12,December
Netherlands,2011M12,537.0,2011,12,December
Italy,2011M12,205.0,2011,12,December
Japan,2011M12,698.0,2011,12,December
Canada,2011M12,310.0,2011,12,December
China,2011M12,693.0,2011,12,December
Norway,2011M12,1295.0,2011,12,December
Poland,2011M12,1403.0,2011,12,December
Russia,2011M12,72.0,2011,12,December
Spain,2011M12,239.0,2011,12,December
Switzherland,2011M12,129.0,2011,12,December
Sweden,2011M12,1192.0,2011,12,December
Germany,2011M12,948.0,2011,12,December
Other Countries,2011M12,3066.0,2011,12,December
Total Passengers,2012M01,49539.0,2012,1,January
Iceland,2012M01,23387.0,2012,1,January
Foreigners,2012M01,26152.0,2012,1,January
U.S.A.,2012M01,3914.0,2012,1,January
U.K.,2012M01,6956.0,2012,1,January
Denmark,2012M01,1715.0,2012,1,January
Finland,2012M01,416.0,2012,1,January
France,2012M01,1387.0,2012,1,January
Netherlands,2012M01,722.0,2012,1,January
Italy,2012M01,249.0,2012,1,January
Japan,2012M01,1076.0,2012,1,January
Canada,2012M01,361.0,2012,1,January
China,2012M01,449.0,2012,1,January
Norway,2012M01,1718.0,2012,1,January
Poland,2012M01,470.0,2012,1,January
Russia,2012M01,315.0,2012,1,January
Spain,2012M01,352.0,2012,1,January
Switzherland,2012M01,252.0,2012,1,January
Sweden,2012M01,1440.0,2012,1,January
Germany,2012M01,1272.0,2012,1,January
Other Countries,2012M01,3088.0,2012,1,January
Total Passengers,2012M02,49151.0,2012,2,February
Iceland,2012M02,21242.0,2012,2,February
Foreigners,2012M02,27909.0,2012,2,February
U.S.A.,2012M02,3879.0,2012,2,February
U.K.,2012M02,10522.0,2012,2,February
Denmark,2012M02,1525.0,2012,2,February
Finland,2012M02,238.0,2012,2,February
France,2012M02,1336.0,2012,2,February
Netherlands,2012M02,1021.0,2012,2,February
Italy,2012M02,208.0,2012,2,February
Japan,2012M02,1078.0,2012,2,February
Canada,2012M02,284.0,2012,2,February
China,2012M02,343.0,2012,2,February
Norway,2012M02,1949.0,2012,2,February
Poland,2012M02,341.0,2012,2,February
Russia,2012M02,66.0,2012,2,February
Spain,2012M02,206.0,2012,2,February
Switzherland,2012M02,169.0,2012,2,February
Sweden,2012M02,1035.0,2012,2,February
Germany,2012M02,1079.0,2012,2,February
Other Countries,2012M02,2630.0,2012,2,February
Total Passengers,2012M03,60091.0,2012,3,March
Iceland,2012M03,26494.0,2012,3,March
Foreigners,2012M03,33597.0,2012,3,March
U.S.A.,2012M03,4513.0,2012,3,March
U.K.,2012M03,9107.0,2012,3,March
Denmark,2012M03,2695.0,2012,3,March
Finland,2012M03,725.0,2012,3,March
France,2012M03,1747.0,2012,3,March
Netherlands,2012M03,1279.0,2012,3,March
Italy,2012M03,354.0,2012,3,March
Japan,2012M03,884.0,2012,3,March
Canada,2012M03,455.0,2012,3,March
China,2012M03,376.0,2012,3,March
Norway,2012M03,3144.0,2012,3,March
Poland,2012M03,544.0,2012,3,March
Russia,2012M03,153.0,2012,3,March
Spain,2012M03,346.0,2012,3,March
Switzherland,2012M03,230.0,2012,3,March
Sweden,2012M03,1680.0,2012,3,March
Germany,2012M03,2015.0,2012,3,March
Other Countries,2012M03,3350.0,2012,3,March
Total Passengers,2012M04,66559.0,2012,4,April
Iceland,2012M04,28884.0,2012,4,April
Foreigners,2012M04,37675.0,2012,4,April
U.S.A.,2012M04,4450.0,2012,4,April
U.K.,2012M04,8437.0,2012,4,April
Denmark,2012M04,2855.0,2012,4,April
Finland,2012M04,1093.0,2012,4,April
France,2012M04,2213.0,2012,4,April
Netherlands,2012M04,1158.0,2012,4,April
Italy,2012M04,329.0,2012,4,April
Japan,2012M04,415.0,2012,4,April
Canada,2012M04,1294.0,2012,4,April
China,2012M04,630.0,2012,4,April
Norway,2012M04,3889.0,2012,4,April
Poland,2012M04,911.0,2012,4,April
Russia,2012M04,203.0,2012,4,April
Spain,2012M04,436.0,2012,4,April
Switzherland,2012M04,325.0,2012,4,April
Sweden,2012M04,2651.0,2012,4,April
Germany,2012M04,2571.0,2012,4,April
Other Countries,2012M04,3815.0,2012,4,April
Total Passengers,2012M05,76679.0,2012,5,May
Iceland,2012M05,31452.0,2012,5,May
Foreigners,2012M05,45227.0,2012,5,May
U.S.A.,2012M05,7469.0,2012,5,May
U.K.,2012M05,4352.0,2012,5,May
Denmark,2012M05,2981.0,2012,5,May
Finland,2012M05,1381.0,2012,5,May
France,2012M05,2314.0,2012,5,May
Netherlands,2012M05,2119.0,2012,5,May
Italy,2012M05,421.0,2012,5,May
Japan,2012M05,356.0,2012,5,May
Canada,2012M05,1746.0,2012,5,May
China,2012M05,798.0,2012,5,May
Norway,2012M05,4795.0,2012,5,May
Poland,2012M05,1359.0,2012,5,May
Russia,2012M05,522.0,2012,5,May
Spain,2012M05,974.0,2012,5,May
Switzherland,2012M05,360.0,2012,5,May
Sweden,2012M05,3509.0,2012,5,May
Germany,2012M05,4045.0,2012,5,May
Other Countries,2012M05,5726.0,2012,5,May
Total Passengers,2012M06,113686.0,2012,6,June
Iceland,2012M06,39361.0,2012,6,June
Foreigners,2012M06,74325.0,2012,6,June
U.S.A.,2012M06,14258.0,2012,6,June
U.K.,2012M06,5878.0,2012,6,June
Denmark,2012M06,4175.0,2012,6,June
Finland,2012M06,1969.0,2012,6,June
France,2012M06,4412.0,2012,6,June
Netherlands,2012M06,2319.0,2012,6,June
Italy,2012M06,1385.0,2012,6,June
Japan,2012M06,557.0,2012,6,June
Canada,2012M06,2698.0,2012,6,June
China,2012M06,2093.0,2012,6,June
Norway,2012M06,5850.0,2012,6,June
Poland,2012M06,2313.0,2012,6,June
Russia,2012M06,455.0,2012,6,June
Spain,2012M06,1006.0,2012,6,June
Switzherland,2012M06,1461.0,2012,6,June
Sweden,2012M06,3995.0,2012,6,June
Germany,2012M06,9659.0,2012,6,June
Other Countries,2012M06,9842.0,2012,6,June
Total Passengers,2012M07,147182.0,2012,7,July
Iceland,2012M07,35061.0,2012,7,July
Foreigners,2012M07,112121.0,2012,7,July
U.S.A.,2012M07,14960.0,2012,7,July
U.K.,2012M07,8506.0,2012,7,July
Denmark,2012M07,8167.0,2012,7,July
Finland,2012M07,2198.0,2012,7,July
France,2012M07,8454.0,2012,7,July
Netherlands,2012M07,3841.0,2012,7,July
Italy,2012M07,3176.0,2012,7,July
Japan,2012M07,589.0,2012,7,July
Canada,2012M07,3048.0,2012,7,July
China,2012M07,2408.0,2012,7,July
Norway,2012M07,6686.0,2012,7,July
Poland,2012M07,2957.0,2012,7,July
Russia,2012M07,752.0,2012,7,July
Spain,2012M07,2971.0,2012,7,July
Switzherland,2012M07,3918.0,2012,7,July
Sweden,2012M07,6257.0,2012,7,July
Germany,2012M07,15461.0,2012,7,July
Other Countries,2012M07,17772.0,2012,7,July
Total Passengers,2012M08,152302.0,2012,8,August
Iceland,2012M08,37023.0,2012,8,August
Foreigners,2012M08,115279.0,2012,8,August
U.S.A.,2012M08,15825.0,2012,8,August
U.K.,2012M08,7784.0,2012,8,August
Denmark,2012M08,6110.0,2012,8,August
Finland,2012M08,1542.0,2012,8,August
France,2012M08,12258.0,2012,8,August
Netherlands,2012M08,4006.0,2012,8,August
Italy,2012M08,5653.0,2012,8,August
Japan,2012M08,828.0,2012,8,August
Canada,2012M08,3652.0,2012,8,August
China,2012M08,2417.0,2012,8,August
Norway,2012M08,5956.0,2012,8,August
Poland,2012M08,2091.0,2012,8,August
Russia,2012M08,1215.0,2012,8,August
Spain,2012M08,5547.0,2012,8,August
Switzherland,2012M08,3696.0,2012,8,August
Sweden,2012M08,4926.0,2012,8,August
Germany,2012M08,16633.0,2012,8,August
Other Countries,2012M08,15140.0,2012,8,August
Total Passengers,2012M09,96985.0,2012,9,September
Iceland,2012M09,32313.0,2012,9,September
Foreigners,2012M09,64672.0,2012,9,September
U.S.A.,2012M09,9820.0,2012,9,September
U.K.,2012M09,6313.0,2012,9,September
Denmark,2012M09,4138.0,2012,9,September
Finland,2012M09,1792.0,2012,9,September
France,2012M09,3646.0,2012,9,September
Netherlands,2012M09,2045.0,2012,9,September
Italy,2012M09,950.0,2012,9,September
Japan,2012M09,1812.0,2012,9,September
Canada,2012M09,2488.0,2012,9,September
China,2012M09,1651.0,2012,9,September
Norway,2012M09,7486.0,2012,9,September
Poland,2012M09,1193.0,2012,9,September
Russia,2012M09,372.0,2012,9,September
Spain,2012M09,1841.0,2012,9,September
Switzherland,2012M09,1025.0,2012,9,September
Sweden,2012M09,4139.0,2012,9,September
Germany,2012M09,6418.0,2012,9,September
Other Countries,2012M09,7543.0,2012,9,September
Total Passengers,2012M10,80475.0,2012,10,October
Iceland,2012M10,35481.0,2012,10,October
Foreigners,2012M10,44994.0,2012,10,October
U.S.A.,2012M10,5912.0,2012,10,October
U.K.,2012M10,9458.0,2012,10,October
Denmark,2012M10,3392.0,2012,10,October
Finland,2012M10,935.0,2012,10,October
France,2012M10,1196.0,2012,10,October
Netherlands,2012M10,1414.0,2012,10,October
Italy,2012M10,338.0,2012,10,October
Japan,2012M10,671.0,2012,10,October
Canada,2012M10,1702.0,2012,10,October
China,2012M10,1080.0,2012,10,October
Norway,2012M10,5008.0,2012,10,October
Poland,2012M10,754.0,2012,10,October
Russia,2012M10,413.0,2012,10,October
Spain,2012M10,931.0,2012,10,October
Switzherland,2012M10,1021.0,2012,10,October
Sweden,2012M10,2648.0,2012,10,October
Germany,2012M10,2703.0,2012,10,October
Other Countries,2012M10,5418.0,2012,10,October
Total Passengers,2012M11,63190.0,2012,11,November
Iceland,2012M11,26240.0,2012,11,November
Foreigners,2012M11,36950.0,2012,11,November
U.S.A.,2012M11,6414.0,2012,11,November
U.K.,2012M11,10241.0,2012,11,November
Denmark,2012M11,1804.0,2012,11,November
Finland,2012M11,758.0,2012,11,November
France,2012M11,1514.0,2012,11,November
Netherlands,2012M11,835.0,2012,11,November
Italy,2012M11,532.0,2012,11,November
Japan,2012M11,1020.0,2012,11,November
Canada,2012M11,676.0,2012,11,November
China,2012M11,532.0,2012,11,November
Norway,2012M11,3065.0,2012,11,November
Poland,2012M11,528.0,2012,11,November
Russia,2012M11,185.0,2012,11,November
Spain,2012M11,280.0,2012,11,November
Switzherland,2012M11,207.0,2012,11,November
Sweden,2012M11,2146.0,2012,11,November
Germany,2012M11,1922.0,2012,11,November
Other Countries,2012M11,4291.0,2012,11,November
Total Passengers,2012M12,49283.0,2012,12,December
Iceland,2012M12,21263.0,2012,12,December
Foreigners,2012M12,28020.0,2012,12,December
U.S.A.,2012M12,3612.0,2012,12,December
U.K.,2012M12,7045.0,2012,12,December
Denmark,2012M12,1349.0,2012,12,December
Finland,2012M12,637.0,2012,12,December
France,2012M12,1093.0,2012,12,December
Netherlands,2012M12,546.0,2012,12,December
Italy,2012M12,246.0,2012,12,December
Japan,2012M12,1057.0,2012,12,December
Canada,2012M12,356.0,2012,12,December
China,2012M12,1259.0,2012,12,December
Norway,2012M12,1988.0,2012,12,December
Poland,2012M12,1475.0,2012,12,December
Russia,2012M12,73.0,2012,12,December
Spain,2012M12,388.0,2012,12,December
Switzherland,2012M12,174.0,2012,12,December
Sweden,2012M12,1175.0,2012,12,December
Germany,2012M12,1401.0,2012,12,December
Other Countries,2012M12,4146.0,2012,12,December
Total Passengers,2013M01,56546.0,2013,1,January
Iceland,2013M01,23256.0,2013,1,January
Foreigners,2013M01,33290.0,2013,1,January
U.S.A.,2013M01,5054.0,2013,1,January
U.K.,2013M01,10031.0,2013,1,January
Denmark,2013M01,1504.0,2013,1,January
Finland,2013M01,347.0,2013,1,January
France,2013M01,1371.0,2013,1,January
Netherlands,2013M01,733.0,2013,1,January
Italy,2013M01,335.0,2013,1,January
Japan,2013M01,1566.0,2013,1,January
Canada,2013M01,404.0,2013,1,January
China,2013M01,738.0,2013,1,January
Norway,2013M01,2003.0,2013,1,January
Poland,2013M01,486.0,2013,1,January
Russia,2013M01,355.0,2013,1,January
Spain,2013M01,415.0,2013,1,January
Switzherland,2013M01,345.0,2013,1,January
Sweden,2013M01,1480.0,2013,1,January
Germany,2013M01,2101.0,2013,1,January
Other Countries,2013M01,4022.0,2013,1,January
Total Passengers,2013M02,60812.0,2013,2,February
Iceland,2013M02,20833.0,2013,2,February
Foreigners,2013M02,39979.0,2013,2,February
U.S.A.,2013M02,5357.0,2013,2,February
U.K.,2013M02,15970.0,2013,2,February
Denmark,2013M02,1590.0,2013,2,February
Finland,2013M02,387.0,2013,2,February
France,2013M02,1671.0,2013,2,February
Netherlands,2013M02,1272.0,2013,2,February
Italy,2013M02,299.0,2013,2,February
Japan,2013M02,1148.0,2013,2,February
Canada,2013M02,374.0,2013,2,February
China,2013M02,779.0,2013,2,February
Norway,2013M02,2418.0,2013,2,February
Poland,2013M02,490.0,2013,2,February
Russia,2013M02,245.0,2013,2,February
Spain,2013M02,321.0,2013,2,February
Switzherland,2013M02,427.0,2013,2,February
Sweden,2013M02,1142.0,2013,2,February
Germany,2013M02,2278.0,2013,2,February
Other Countries,2013M02,3811.0,2013,2,February
Total Passengers,2013M03,76213.0,2013,3,March
Iceland,2013M03,27345.0,2013,3,March
Foreigners,2013M03,48868.0,2013,3,March
U.S.A.,2013M03,6962.0,2013,3,March
U.K.,2013M03,15458.0,2013,3,March
Denmark,2013M03,2747.0,2013,3,March
Finland,2013M03,756.0,2013,3,March
France,2013M03,2427.0,2013,3,March
Netherlands,2013M03,1552.0,2013,3,March
Italy,2013M03,436.0,2013,3,March
Japan,2013M03,1417.0,2013,3,March
Canada,2013M03,1044.0,2013,3,March
China,2013M03,796.0,2013,3,March
Norway,2013M03,3556.0,2013,3,March
Poland,2013M03,682.0,2013,3,March
Russia,2013M03,230.0,2013,3,March
Spain,2013M03,373.0,2013,3,March
Switzherland,2013M03,375.0,2013,3,March
Sweden,2013M03,2079.0,2013,3,March
Germany,2013M03,3117.0,2013,3,March
Other Countries,2013M03,4861.0,2013,3,March
Total Passengers,2013M04,73885.0,2013,4,April
Iceland,2013M04,28120.0,2013,4,April
Foreigners,2013M04,45765.0,2013,4,April
U.S.A.,2013M04,5990.0,2013,4,April
U.K.,2013M04,11490.0,2013,4,April
Denmark,2013M04,2750.0,2013,4,April
Finland,2013M04,1416.0,2013,4,April
France,2013M04,1911.0,2013,4,April
Netherlands,2013M04,1248.0,2013,4,April
Italy,2013M04,502.0,2013,4,April
Japan,2013M04,497.0,2013,4,April
Canada,2013M04,1584.0,2013,4,April
China,2013M04,491.0,2013,4,April
Norway,2013M04,4203.0,2013,4,April
Poland,2013M04,629.0,2013,4,April
Russia,2013M04,338.0,2013,4,April
Spain,2013M04,680.0,2013,4,April
Switzherland,2013M04,398.0,2013,4,April
Sweden,2013M04,2647.0,2013,4,April
Germany,2013M04,2786.0,2013,4,April
Other Countries,2013M04,6205.0,2013,4,April
Total Passengers,2013M05,88077.0,2013,5,May
Iceland,2013M05,34429.0,2013,5,May
Foreigners,2013M05,53648.0,2013,5,May
U.S.A.,2013M05,8864.0,2013,5,May
